"timestamp","pCut::Motor_Torque","pCut::CTRL_Position_controller::Lag_error","pCut::CTRL_Position_controller::Actual_position","pCut::CTRL_Position_controller::Actual_speed","pSvolFilm::CTRL_Position_controller::Actual_position","pSvolFilm::CTRL_Position_controller::Actual_speed","pSvolFilm::CTRL_Position_controller::Lag_error","pSpintor::VAX_speed","Month","Date","Hours","Minutes","Seconds","Sample Number","Mode"
"5.39599962","-0.0101671","0.00231933","36065737","1476.28784179","91507040","2531.83764648","0.83165091","1499.99975585","12","25","18","8","56","514","1"
"5.39999962","0.0002033","-0.00402641","36065743","1462.55493164","91507050","2514.22094726","0.81244701","1499.99975585","12","25","18","8","56","514","1"
"5.40399962","-0.09971816","0.0206108","36065748","1435.08911132","91507060","2544.42163085","0.82648116","1499.99975585","12","25","18","8","56","514","1"
"5.40799962","-0.14882628","0.03493118","36065754","1393.89038085","91507070","2546.93847656","0.83548372","1499.99975585","12","25","18","8","56","514","1"
"5.41199962","-0.16266079","0.03086471","36065759","1376.72424316","91507080","2524.28784179","0.85052454","1499.99975585","12","25","18","8","56","514","1"
"5.41599962","-0.19667528","0.0283966","36065765","1349.25842285","91507090","2546.93847656","0.88569927","1499.99975585","12","25","18","8","56","514","1"
"5.41999962","-0.20186087","0.02085113","36065770","1321.79260253","91507100","2499.12036132","0.89167988","1499.99975585","12","25","18","8","56","514","1"
"5.42399962","-0.17497597","-9.536e-05","36065775","1280.59387207","91507110","2559.52221679","0.91779434","1499.99975585","12","25","18","8","56","514","1"
"5.42799962","-0.08741422","-0.02626991","36065780","1256.56127929","91507121","2526.80444335","0.92075479","1499.99975585","12","25","18","8","56","514","1"
"5.43199962","-0.11898419","-0.01654052","36065785","1211.92932128","91507131","2536.87158203","0.89250773","1499.99975585","12","25","18","8","56","514","1"
"5.43599962","-0.16429127","0.00294494","36065790","1177.59704589","91507141","2514.22094726","0.89043474","1499.99975585","12","25","18","8","56","514","1"
"5.43999962","-0.10540956","-0.00495147","36065795","1174.16381835","91507151","2519.25439453","0.9467501","1499.99975585","12","25","18","8","56","514","1"
"5.44399962","-0.06246902","-0.01830482","36065799","1150.13122558","91507161","2569.58911132","0.86515009","1499.99975585","12","25","18","8","56","514","1"
"5.44799962","-0.02265963","-0.02754402","36065804","1129.53186035","91507171","2531.83789062","0.92347884","1499.99975585","12","25","18","8","56","514","1"
"5.45199962","-0.04817405","-0.01485824","36065808","1081.4666748","91507181","2506.67065429","0.90630543","1499.99975585","12","25","18","8","56","514","1"
"5.45599962","-0.10975924","0.00736427","36065813","1050.56762695","91507192","2534.35473632","0.93443322","1499.99975585","12","25","18","8","56","514","1"
"5.45999962","-0.05282777","-0.003479","36065817","1023.10180664","91507202","2551.97192382","0.92027992","1499.99975585","12","25","18","8","56","514","1"
"5.46399962","-0.09511749","0.01713562","36065821","1009.36889648","91507212","2501.63720703","0.9172002","1499.99975585","12","25","18","8","56","514","1"
"5.46799962","-0.20655797","0.03760528","36065825","995.63598632","91507222","2539.38818359","0.99868291","1499.99975585","12","25","18","8","56","514","1"
"5.47199962","-0.14933292","0.01003646","36065829","957.87048339","91507232","2511.70410156","0.9694311","1499.99975585","12","25","18","8","56","514","1"
"5.47599962","-0.09068432","-0.00964355","36065833","926.97143554","91507242","2574.62255859","0.91299664","1499.99975585","12","25","18","8","56","514","1"
"5.47999962","-0.14150127","0.00072479","36065836","909.80529785","91507252","2526.80444335","0.91193032","1499.99975585","12","25","18","8","56","514","1"
"5.48399962","-0.15255124","0.00131988","36065840","861.7401123","91507263","2524.28784179","0.89475685","1499.99975585","12","25","18","8","56","514","1"
"5.48799962","-0.15104459","0.00725936","36065843","854.87365722","91507273","2531.83789062","0.86147636","1499.99975585","12","25","18","8","56","514","1"
"5.49199962","-0.12270931","0.00207519","36065847","823.97460937","91507283","2509.18725585","0.87148368","1499.99975585","12","25","18","8","56","514","1"
"5.49599962","-0.05620367","-0.02519226","36065850","796.50878906","91507293","2559.52221679","0.86135715","1499.99975585","12","25","18","8","56","514","1"
"5.49999962","-0.07325991","-0.01272201","36065853","772.47619628","91507303","2529.3215332","0.90760546","1499.99975585","12","25","18","8","56","514","1"
"5.50399962","-0.07932359","-0.00854873","36065856","731.27746582","91507313","2521.77099609","0.87029826","1499.99975585","12","25","18","8","56","514","1"
"5.50799962","-0.09123454","-0.00027465","36065859","720.9777832","91507323","2521.77099609","0.9054749","1499.99975585","12","25","18","8","56","514","1"
"5.51199962","-0.02815917","-0.01395034","36065862","686.64550781","91507333","2541.90527343","0.93460941","1499.99975585","12","25","18","8","56","514","1"
"5.51599962","-0.0422958","-0.00833129","36065864","659.1796875","91507344","2529.32128906","0.89931553","1499.99975585","12","25","18","8","56","514","1"
"5.51999962","-0.05321675","0.00290679","36065867","614.54772949","91507354","2541.90527343","0.93952363","1499.99975585","12","25","18","8","56","514","1"
"5.52399961","-0.07925572","0.00608062","36065869","593.94836425","91507364","2521.77099609","0.94147747","1499.99975585","12","25","18","8","56","514","1"
"5.52799961","-0.0705686","0.00675201","36065872","576.78222656","91507374","2582.17285156","0.94443792","1499.99975585","12","25","18","8","56","514","1"
"5.53199961","-0.03462337","-0.00313949","36065874","559.61608886","91507384","2541.90502929","0.91115748","1499.99975585","12","25","18","8","56","514","1"
"5.53599961","-0.04016337","-0.00314712","36065876","518.41735839","91507394","2526.8046875","0.84163784","1499.99975585","12","25","18","8","56","514","1"
"5.53999961","-0.02876757","-0.00131416","36065878","494.38476562","91507404","2521.77099609","0.85466527","1499.99975585","12","25","18","8","56","514","1"
"5.54399961","-0.01745848","-0.00304985","36065880","487.51831054","91507415","2526.8046875","0.85863238","1499.99975585","12","25","18","8","56","514","1"
"5.54799961","-0.01249397","-0.00139617","36065882","432.58666992","91507425","2569.58911132","0.79213088","1499.99975585","12","25","18","8","56","514","1"
"5.55199961","-0.0484333","0.00785827","36065884","411.98730468","91507435","2526.80444335","0.8313325","1499.99975585","12","25","18","8","56","514","1"
"5.55599961","-0.03579281","0.00559234","36065885","405.1208496","91507445","2514.22070312","0.8312729","1499.99975585","12","25","18","8","56","514","1"
"5.55999961","-0.01376332","-0.0025978","36065887","374.22180175","91507455","2526.8046875","0.89362829","1499.99975585","12","25","18","8","56","514","1"
"5.56399961","-0.03625918","0.0053749","36065888","336.45629882","91507465","2551.97192382","0.88350379","1499.99975585","12","25","18","8","56","514","1"
"5.56799961","-0.05830237","0.01040267","36065890","315.85693359","91507475","2521.77099609","0.89753603","1499.99975585","12","25","18","8","56","514","1"
"5.57199961","-0.0575488","0.00985717","36065891","291.82434082","91507485","2529.32128906","0.96291351","1499.99975585","12","25","18","8","56","514","1"
"5.57599961","-0.08489216","0.01073074","36065892","254.05883789","91507496","2506.67065429","0.97191411","1499.99975585","12","25","18","8","56","514","1"
"5.57999961","-0.05599682","-0.00056838","36065893","236.89270019","91507506","2562.03881835","0.96782773","1499.99975585","12","25","18","8","56","514","1"
"5.58399961","-0.05666558","0.00218582","36065894","205.99365234","91507516","2529.32128906","0.93152707","1499.99975585","12","25","18","8","56","514","1"
"5.58799961","-0.06346021","0.0067749","36065895","181.96105957","91507526","2536.87133789","0.89421981","1499.99975585","12","25","18","8","56","514","1"
"5.59199961","-0.09663539","0.01338195","36065895","154.49523925","91507536","2529.32128906","0.88107323","1499.99975585","12","25","18","8","56","514","1"
"5.59599961","-0.10911531","0.0111103","36065896","133.89587402","91507546","2506.67089843","0.90114748","1499.99975585","12","25","18","8","56","514","1"
"5.59999961","-0.11505662","0.00976562","36065896","113.29650878","91507556","2562.03930664","0.86283528","1499.99975585","12","25","18","8","56","514","1"
"5.60399961","-0.1241564","0.00951385","36065897","75.53100585","91507567","2526.8046875","0.90606361","1499.99975585","12","25","18","8","56","514","1"
"5.60799961","-0.11949308","0.00365829","36065897","58.36486816","91507577","2531.83813476","0.87679284","1499.99975585","12","25","18","8","56","514","1"
"5.61199961","-0.10400798","-0.00487518","36065897","30.89904785","91507587","2519.25439453","0.92002117","1499.99975585","12","25","18","8","56","514","1"
"5.61599961","-0.12346199","0.00331497","36065897","-6.86645507","91507597","2541.90502929","0.92298167","1499.99975585","12","25","18","8","56","514","1"
"5.61999961","0.01353499","-0.03475189","36065897","3.43322753","91507607","2529.32128906","0.90882831","1499.99975585","12","25","18","8","56","514","1"
"5.62399961","0.16222989","-0.07631111","36065897","-37.76550292","91507617","2516.73754882","0.96413701","1499.99975585","12","25","18","8","56","514","1"
"5.62799961","0.23220899","-0.07584953","36065897","-72.09777832","91507627","2514.22094726","0.94797217","1499.99975585","12","25","18","8","56","514","1"
"5.63199961","0.2374828","-0.05650711","36065896","-106.43005371","91507638","2564.55566406","0.9559642","1499.99975585","12","25","18","8","56","514","1"
"5.63599961","0.20495091","-0.02906799","36065896","-140.7623291","91507648","2534.35473632","0.90053826","1499.99975585","12","25","18","8","56","514","1"
"5.63999961","0.23937855","-0.02215385","36065895","-154.49523925","91507658","2509.1875","0.89645189","1499.99975585","12","25","18","8","56","514","1"
"5.64399961","0.27117633","-0.02181053","36065894","-181.96105957","91507668","2531.83789062","0.89840573","1499.99975585","12","25","18","8","56","514","1"
"5.64799961","0.2528629","-0.00859451","36065894","-202.5604248","91507678","2514.22094726","0.94264072","1499.99975585","12","25","18","8","56","514","1"
"5.65199961","0.26670578","-0.00428771","36065893","-226.59301757","91507688","2574.62255859","0.88721293","1499.99975585","12","25","18","8","56","514","1"
"5.65599961","0.27380511","0.00241279","36065892","-264.3585205","91507698","2524.28784179","0.95359516","1499.99975585","12","25","18","8","56","514","1"
"5.65999961","0.29244628","0.00484085","36065891","-288.39111328","91507709","2521.77099609","0.92736142","1499.99975585","12","25","18","8","56","514","1"
"5.66399961","0.30537053","0.00736045","36065890","-302.12402343","91507719","2514.22070312","0.96555817","1499.99975585","12","25","18","8","56","514","1"
"5.6679996","0.32658219","0.00610733","36065888","-322.72338867","91507729","2544.42163085","0.94838476","1499.99975585","12","25","18","8","56","514","1"
"5.6719996","0.52377134","-0.0549736","36065887","-377.65502929","91507739","2549.45507812","0.90503734","1499.99975585","12","25","18","8","56","514","1"
"5.6759996","0.47190478","-0.01219177","36065885","-377.65502929","91507749","2536.87158203","0.95027899","1499.99975585","12","25","18","8","56","514","1"
"5.6799996","0.3668763","0.02484893","36065884","-411.98730468","91507759","2506.67065429","0.94518595","1499.99975585","12","25","18","8","56","514","1"
"5.6839996","0.31208688","0.0413208","36065882","-436.01989746","91507769","2544.42163085","0.94151157","1499.99975585","12","25","18","8","56","514","1"
"5.6879996","0.37219461","0.01689529","36065880","-463.48571777","91507779","2536.87158203","0.92392617","1499.99975585","12","25","18","8","56","514","1"
"5.6919996","0.39311155","0.01366233","36065878","-490.95153808","91507790","2511.70410156","0.90574789","1499.99975585","12","25","18","8","56","514","1"
"5.6959996","0.4266999","0.0030632","36065876","-508.11767578","91507800","2541.90502929","0.87749892","1499.99975585","12","25","18","8","56","514","1"
"5.6999996","0.42500656","0.00324821","36065874","-539.01672363","91507810","2506.67065429","0.88348144","1499.99975585","12","25","18","8","56","514","1"
"5.7039996","0.3639113","0.02687454","36065872","-566.48254394","91507820","2562.03881835","0.89751559","1499.99975585","12","25","18","8","56","514","1"
"5.7079996","0.35699185","0.02618408","36065870","-583.64868164","91507830","2541.90502929","0.92967021","1499.99975585","12","25","18","8","56","514","1"
"5.7119996","0.40462881","0.01647186","36065867","-593.94836425","91507840","2534.35473632","0.87726247","1499.99975585","12","25","18","8","56","514","1"
"5.7159996","0.43993639","-0.00308609","36065865","-624.8474121","91507850","2529.3215332","0.89935016","1499.99975585","12","25","18","8","56","514","1"
"5.7199996","0.42322257","0.00616645","36065862","-662.61291503","91507861","2519.25415039","0.93955832","1499.99975585","12","25","18","8","56","514","1"
"5.7239996","0.39310333","0.01159667","36065860","-686.64550781","91507871","2549.45507812","0.91030269","1499.99975585","12","25","18","8","56","514","1"
"5.7279996","0.37152907","0.01765823","36065857","-696.94519042","91507881","2529.3215332","0.94849938","1499.99975585","12","25","18","8","56","514","1"
"5.7319996","0.3600068","0.02056503","36065854","-720.9777832","91507891","2511.70410156","0.94239783","1499.99975585","12","25","18","8","56","514","1"
"5.7359996","0.30833259","0.02889823","36065851","-755.31005859","91507901","2551.97216796","0.98764133","1499.99975585","12","25","18","8","56","514","1"
"5.7399996","0.34864357","0.01828765","36065848","-782.7758789","91507911","2541.90502929","0.9523456","1499.99975585","12","25","18","8","56","514","1"
"5.7439996","0.33249571","0.01518058","36065845","-799.9420166","91507921","2531.83789062","0.89893305","1499.99975585","12","25","18","8","56","514","1"
"5.7479996","0.35817167","0.00757217","36065842","-834.27429199","91507932","2519.25415039","0.90793555","1499.99975585","12","25","18","8","56","514","1"
"5.7519996","0.34993076","0.00955963","36065838","-848.00720214","91507942","2521.77099609","0.9219678","1499.99975585","12","25","18","8","56","514","1"
"5.7559996","0.29960918","0.01876258","36065835","-889.20593261","91507952","2567.07226562","0.88063555","1499.99975585","12","25","18","8","56","514","1"
"5.7599996","0.32651227","0.01221275","36065831","-889.20593261","91507962","2534.35473632","0.89567458","1499.99975585","12","25","18","8","56","514","1"
